token,entry_timestamp,exit_timestamp,holding_days,pred_return,actual_return,effective_return,entry_dt,exit_dt,ret_decimal,pnl,exit_date
JUPUSDT,2025-01-24 03:30:00,2025-01-24 09:55:00,1.0,1.5911956,2.298250195873597,2.0937559937320493,2025-01-24 03:30:00+00:00,2025-01-24 09:55:00+00:00,0.020937559937320493,20.937559937320493,2025-01-24
STXUSDT,2025-01-24 04:00:00,2025-01-24 08:15:00,1.0,2.378266,3.7911800592644327,3.5837014903259856,2025-01-24 04:00:00+00:00,2025-01-24 08:15:00+00:00,0.035837014903259856,35.837014903259856,2025-01-24
HBARUSDT,2025-01-24 04:05:00,2025-01-24 08:05:00,1.0,2.1485236,3.174603174603177,2.96835714285717,2025-01-24 04:05:00+00:00,2025-01-24 08:05:00+00:00,0.029683571428571698,29.683571428571696,2025-01-24
KSMUSDT,2025-01-24 04:10:00,2025-01-24 16:10:00,1.0,2.1993434,3.452311293153888,3.2455101228788585,2025-01-24 04:10:00+00:00,2025-01-24 16:10:00+00:00,0.032455101228788585,32.455101228788585,2025-01-24
YFIUSDT,2025-01-24 04:15:00,2025-01-24 08:05:00,1.0,2.003698,4.119973632168758,3.911837804878049,2025-01-24 04:15:00+00:00,2025-01-24 08:05:00+00:00,0.03911837804878049,39.118378048780485,2025-01-24
MASKUSDT,2025-01-24 04:20:00,2025-01-24 08:15:00,1.0,2.0927918,3.112582781456958,2.906460728476823,2025-01-24 04:20:00+00:00,2025-01-24 08:15:00+00:00,0.02906460728476823,29.06460728476823,2025-01-24
DATAUSDT,2025-01-24 04:25:00,2025-01-24 08:15:00,1.0,2.1800897,5.45308740978348,5.242286688051312,2025-01-24 04:25:00+00:00,2025-01-24 08:15:00+00:00,0.05242286688051312,52.42286688051312,2025-01-24
TNSRUSDT,2025-01-24 04:30:00,2025-01-24 09:40:00,1.0,1.7158034,2.451673738802454,2.246872842998582,2025-01-24 04:30:00+00:00,2025-01-24 09:40:00+00:00,0.022468728429985818,22.468728429985816,2025-01-24
IMXUSDT,2025-01-24 04:30:00,2025-01-24 15:30:00,1.0,2.66718,3.8807649043869454,3.6731072553430666,2025-01-24 04:30:00+00:00,2025-01-24 15:30:00+00:00,0.036731072553430666,36.731072553430664,2025-01-24
ZECUSDT,2025-01-24 04:35:00,2025-01-24 08:10:00,1.0,2.9808805,10.128388017118402,9.90824136947217,2025-01-24 04:35:00+00:00,2025-01-24 08:10:00+00:00,0.0990824136947217,99.08241369472171,2025-01-24
SUIUSDT,2025-01-27 10:15:00,2025-01-27 17:25:00,1.0,1.8210216,2.2666154437187926,2.0621844794467936,2025-01-27 10:15:00+00:00,2025-01-27 17:25:00+00:00,0.020621844794467936,20.621844794467936,2025-01-27
CAKEUSDT,2025-01-27 11:35:00,2025-01-27 17:30:00,1.0,3.0889912,3.5988356708123845,3.391741598306419,2025-01-27 11:35:00+00:00,2025-01-27 17:30:00+00:00,0.03391741598306419,33.91741598306419,2025-01-27
SFPUSDT,2025-01-27 11:45:00,2025-01-27 12:40:00,1.0,2.5955355,2.903344358691654,2.697640573318627,2025-01-27 11:45:00+00:00,2025-01-27 12:40:00+00:00,0.02697640573318627,26.97640573318627,2025-01-27
QTUMUSDT,2025-01-27 11:55:00,2025-01-27 17:15:00,1.0,2.55737,2.4677382839031066,2.262905275073579,2025-01-27 11:55:00+00:00,2025-01-27 17:15:00+00:00,0.02262905275073579,22.629052750735788,2025-01-27
ALPHAUSDT,2025-01-27 12:00:00,2025-01-27 17:30:00,1.0,1.5971339,3.6858974358974304,3.478629326923066,2025-01-27 12:00:00+00:00,2025-01-27 17:30:00+00:00,0.03478629326923066,34.78629326923066,2025-01-27
KAVAUSDT,2025-01-27 12:05:00,2025-01-27 17:30:00,1.0,2.2037404,5.197132616487455,4.986843548387099,2025-01-27 12:05:00+00:00,2025-01-27 17:30:00+00:00,0.04986843548387099,49.86843548387099,2025-01-27
ATOMUSDT,2025-01-27 12:10:00,2025-01-27 17:20:00,1.0,2.5031097,0.3972758229284939,0.1965816685584487,2025-01-27 12:10:00+00:00,2025-01-27 17:20:00+00:00,0.0019658166855844868,1.9658166855844867,2025-01-27
INJUSDT,2025-01-27 13:25:00,2025-01-27 17:05:00,1.0,2.0310636,2.566037735849056,2.361008226415096,2025-01-27 13:25:00+00:00,2025-01-27 17:05:00+00:00,0.02361008226415096,23.610082264150957,2025-01-27
CTSIUSDT,2025-01-27 19:45:00,2025-01-28 00:30:00,1.0,1.6576773,2.6335781210433047,2.428413598379331,2025-01-27 19:45:00+00:00,2025-01-28 00:30:00+00:00,0.02428413598379331,24.28413598379331,2025-01-28
ANKRUSDT,2025-01-27 20:10:00,2025-01-28 01:15:00,1.0,2.1701105,4.709748083242077,4.50043329682368,2025-01-27 20:10:00+00:00,2025-01-28 01:15:00+00:00,0.045004332968236804,45.0043329682368,2025-01-28
RLCUSDT,2025-01-27 20:10:00,2025-01-28 00:15:00,1.0,1.8382992,2.3520673434018304,2.14746556078238,2025-01-27 20:10:00+00:00,2025-01-28 00:15:00+00:00,0.0214746556078238,21.4746556078238,2025-01-28
FLOKIUSDT,2025-01-28 20:20:00,2025-01-28 21:40:00,1.0,2.799383,5.07246376811595,4.862423913043479,2025-01-28 20:20:00+00:00,2025-01-28 21:40:00+00:00,0.04862423913043479,48.62423913043479,2025-01-28
KSMUSDT,2025-01-29 01:15:00,2025-01-29 09:30:00,1.0,1.7291147,5.040091638029787,4.830116494845371,2025-01-29 01:15:00+00:00,2025-01-29 09:30:00+00:00,0.04830116494845371,48.30116494845371,2025-01-29
KNCUSDT,2025-01-29 01:55:00,2025-01-29 09:20:00,1.0,1.5602237,1.2168141592920363,1.0144817477876211,2025-01-29 01:55:00+00:00,2025-01-29 09:20:00+00:00,0.010144817477876211,10.144817477876211,2025-01-29
STXUSDT,2025-01-30 01:45:00,2025-01-30 07:15:00,1.0,1.9982675,1.8094089264173727,1.6058919179734676,2025-01-30 01:45:00+00:00,2025-01-30 07:15:00+00:00,0.016058919179734676,16.058919179734676,2025-01-30
TNSRUSDT,2025-01-30 13:25:00,2025-01-30 20:10:00,1.0,1.5207485,2.803030303030289,2.5975270454545285,2025-01-30 13:25:00+00:00,2025-01-30 20:10:00+00:00,0.025975270454545285,25.975270454545285,2025-01-30
DIAUSDT,2025-01-30 13:40:00,2025-01-30 18:35:00,1.0,2.8333774,6.100068540095957,5.887974503084292,2025-01-30 13:40:00+00:00,2025-01-30 18:35:00+00:00,0.05887974503084292,58.879745030842926,2025-01-30
JTOUSDT,2025-01-31 02:35:00,2025-01-31 03:15:00,1.0,2.1203954,5.267938237965486,5.057507629427804,2025-01-31 02:35:00+00:00,2025-01-31 03:15:00+00:00,0.05057507629427804,50.57507629427804,2025-01-31
ILVUSDT,2025-01-31 06:40:00,2025-01-31 08:45:00,1.0,1.6667373,2.32308023230803,2.118536394923653,2025-01-31 06:40:00+00:00,2025-01-31 08:45:00+00:00,0.021185363949236532,21.18536394923653,2025-01-31
BNBUSDT,2025-01-31 10:20:00,2025-01-31 17:55:00,1.0,2.1797473,3.7306642402183914,3.523306642402213,2025-01-31 10:20:00+00:00,2025-01-31 17:55:00+00:00,0.03523306642402213,35.23306642402213,2025-01-31
HBARUSDT,2025-02-03 04:10:00,2025-02-03 10:20:00,1.0,4.7551003,17.30769230769231,17.07319423076923,2025-02-03 04:10:00+00:00,2025-02-03 10:20:00+00:00,0.17073194230769229,170.7319423076923,2025-02-03
ZILUSDT,2025-02-03 05:10:00,2025-02-03 10:10:00,1.0,3.284493,6.23916811091855,6.026796013864821,2025-02-03 05:10:00+00:00,2025-02-03 10:10:00+00:00,0.06026796013864821,60.26796013864821,2025-02-03
SHIBUSDT,2025-02-03 05:40:00,2025-02-03 13:30:00,1.0,2.4312656,5.217589428115746,5.007259466848946,2025-02-03 05:40:00+00:00,2025-02-03 13:30:00+00:00,0.050072594668489456,50.07259466848946,2025-02-03
ICPUSDT,2025-02-03 05:40:00,2025-02-03 13:35:00,1.0,3.9977639,6.262230919765169,6.049812720156567,2025-02-03 05:40:00+00:00,2025-02-03 13:35:00+00:00,0.060498127201565666,60.498127201565666,2025-02-03
ONEUSDT,2025-02-03 05:45:00,2025-02-03 10:25:00,1.0,3.547417,6.672932330827076,6.459693139097777,2025-02-03 05:45:00+00:00,2025-02-03 10:25:00+00:00,0.06459693139097777,64.59693139097777,2025-02-03
SCRTUSDT,2025-02-03 05:55:00,2025-02-03 10:05:00,1.0,2.593201,6.017505470459516,5.805576477024066,2025-02-03 05:55:00+00:00,2025-02-03 10:05:00+00:00,0.05805576477024066,58.05576477024066,2025-02-03
DYDXUSDT,2025-02-03 06:05:00,2025-02-03 13:20:00,1.0,2.8898861,6.385998107852404,6.173332497634809,2025-02-03 06:05:00+00:00,2025-02-03 13:20:00+00:00,0.06173332497634809,61.733324976348094,2025-02-03
MASKUSDT,2025-02-03 11:35:00,2025-02-03 12:15:00,1.0,2.4570615,5.7196611964245125,5.508327593692841,2025-02-03 11:35:00+00:00,2025-02-03 12:15:00+00:00,0.05508327593692841,55.08327593692841,2025-02-03
RUNEUSDT,2025-02-03 14:50:00,2025-02-03 20:05:00,1.0,4.4762115,10.513833992094863,10.292916837944666,2025-02-03 14:50:00+00:00,2025-02-03 20:05:00+00:00,0.10292916837944667,102.92916837944666,2025-02-03
NEOUSDT,2025-02-03 15:05:00,2025-02-04 02:55:00,1.0,4.7414036,16.60117878192534,16.368093025540297,2025-02-03 15:05:00+00:00,2025-02-04 02:55:00+00:00,0.16368093025540298,163.68093025540298,2025-02-04
SUIUSDT,2025-02-03 15:10:00,2025-02-03 19:05:00,1.0,3.2076595,9.859791949344178,9.640182225237435,2025-02-03 15:10:00+00:00,2025-02-03 19:05:00+00:00,0.09640182225237436,96.40182225237436,2025-02-03
ROSEUSDT,2025-02-03 15:15:00,2025-02-04 00:30:00,1.0,2.6811402,8.691099476439797,8.47382596858639,2025-02-03 15:15:00+00:00,2025-02-04 00:30:00+00:00,0.08473825968586389,84.7382596858639,2025-02-04
INJUSDT,2025-02-03 15:15:00,2025-02-04 00:45:00,1.0,1.5412952,6.491959499702203,6.279082072662301,2025-02-03 15:15:00+00:00,2025-02-04 00:45:00+00:00,0.06279082072662301,62.79082072662301,2025-02-04
MINAUSDT,2025-02-03 15:20:00,2025-02-04 01:15:00,1.0,2.3016112,7.73822684059254,7.522858125138176,2025-02-03 15:20:00+00:00,2025-02-04 01:15:00+00:00,0.07522858125138175,75.22858125138175,2025-02-04
HFTUSDT,2025-02-04 04:55:00,2025-02-04 05:05:00,1.0,3.077297,5.481727574750832,5.27086960132892,2025-02-04 04:55:00+00:00,2025-02-04 05:05:00+00:00,0.0527086960132892,52.7086960132892,2025-02-04
RUNEUSDT,2025-02-04 10:00:00,2025-02-04 12:15:00,1.0,1.5401276,2.5373134328358105,2.3323413432835727,2025-02-04 10:00:00+00:00,2025-02-04 12:15:00+00:00,0.023323413432835727,23.32341343283573,2025-02-04
SOLUSDT,2025-02-04 10:05:00,2025-02-04 17:55:00,1.0,1.7149411,2.7256069628951067,2.5202584745762646,2025-02-04 10:05:00+00:00,2025-02-04 17:55:00+00:00,0.025202584745762646,25.202584745762646,2025-02-04
DYMUSDT,2025-02-04 10:10:00,2025-02-04 15:50:00,1.0,1.5780011,3.0837004405286206,2.877636123348015,2025-02-04 10:10:00+00:00,2025-02-04 15:50:00+00:00,0.028776361233480152,28.776361233480152,2025-02-04
CAKEUSDT,2025-02-04 10:20:00,2025-02-04 15:45:00,1.0,1.5049804,2.4447031431897663,2.239916181606527,2025-02-04 10:20:00+00:00,2025-02-04 15:45:00+00:00,0.02239916181606527,22.399161816065273,2025-02-04
PERPUSDT,2025-02-04 10:30:00,2025-02-04 14:35:00,1.0,2.506922,4.2253521126760605,4.017005633802806,2025-02-04 10:30:00+00:00,2025-02-04 14:35:00+00:00,0.04017005633802806,40.17005633802806,2025-02-04
APEUSDT,2025-02-05 09:50:00,2025-02-05 15:00:00,1.0,2.386675,2.745367192862048,2.539979203843523,2025-02-05 09:50:00+00:00,2025-02-05 15:00:00+00:00,0.02539979203843523,25.39979203843523,2025-02-05
JUPUSDT,2025-02-06 19:15:00,2025-02-06 19:35:00,1.0,2.3926628,2.4496246542868363,2.2448278546029155,2025-02-06 19:15:00+00:00,2025-02-06 19:35:00+00:00,0.022448278546029155,22.448278546029155,2025-02-06
CVXUSDT,2025-02-06 23:25:00,2025-02-07 05:15:00,1.0,2.850725,1.7614494212380456,1.55802828384497,2025-02-06 23:25:00+00:00,2025-02-07 05:15:00+00:00,0.0155802828384497,15.5802828384497,2025-02-07
ARUSDT,2025-02-07 08:00:00,2025-02-07 13:15:00,1.0,1.522179,2.8403967538322816,2.6348188007213613,2025-02-07 08:00:00+00:00,2025-02-07 13:15:00+00:00,0.026348188007213613,26.348188007213615,2025-02-07
DOTUSDT,2025-02-08 13:35:00,2025-02-08 16:45:00,1.0,1.576983,-1.4403292181069909,-1.637350000000004,2025-02-08 13:35:00+00:00,2025-02-08 16:45:00+00:00,-0.01637350000000004,-16.373500000000043,2025-02-08
COTIUSDT,2025-02-08 17:05:00,2025-02-08 22:50:00,1.0,2.335853,3.458646616541356,3.2518327819548887,2025-02-08 17:05:00+00:00,2025-02-08 22:50:00+00:00,0.03251832781954889,32.51832781954889,2025-02-08
DOGEUSDT,2025-02-08 17:10:00,2025-02-08 20:45:00,1.0,1.7508438,2.44530244530245,2.240514285714301,2025-02-08 17:10:00+00:00,2025-02-08 20:45:00+00:00,0.02240514285714301,22.40514285714301,2025-02-08
IOTXUSDT,2025-02-09 04:10:00,2025-02-09 06:15:00,1.0,1.8198429,1.7254901960784372,1.5221409411764864,2025-02-09 04:10:00+00:00,2025-02-09 06:15:00+00:00,0.015221409411764864,15.221409411764864,2025-02-09
TIAUSDT,2025-02-09 21:10:00,2025-02-09 21:30:00,1.0,1.7591845,1.7114914425427796,1.508170171149148,2025-02-09 21:10:00+00:00,2025-02-09 21:30:00+00:00,0.01508170171149148,15.08170171149148,2025-02-09
ILVUSDT,2025-02-10 21:05:00,2025-02-10 22:05:00,1.0,1.9341292,2.310803004043894,2.106283708838808,2025-02-10 21:05:00+00:00,2025-02-10 22:05:00+00:00,0.02106283708838808,21.06283708838808,2025-02-10
SANDUSDT,2025-02-11 00:50:00,2025-02-11 03:15:00,1.0,1.8133295,2.900763358778624,2.695064732824437,2025-02-11 00:50:00+00:00,2025-02-11 03:15:00+00:00,0.02695064732824437,26.950647328244372,2025-02-11
ONTUSDT,2025-02-11 04:05:00,2025-02-11 08:00:00,1.0,2.0577388,2.4475524475524577,2.242759790209803,2025-02-11 04:05:00+00:00,2025-02-11 08:00:00+00:00,0.02242759790209803,22.42759790209803,2025-02-11
1INCHUSDT,2025-02-11 04:30:00,2025-02-11 08:30:00,1.0,2.1485403,4.073778014625336,3.86573453237411,2025-02-11 04:30:00+00:00,2025-02-11 08:30:00+00:00,0.0386573453237411,38.6573453237411,2025-02-11
IMXUSDT,2025-02-11 04:35:00,2025-02-11 09:00:00,1.0,1.5347248,1.708278580814724,1.5049637319316744,2025-02-11 04:35:00+00:00,2025-02-11 09:00:00+00:00,0.015049637319316744,15.049637319316744,2025-02-11
SFPUSDT,2025-02-12 15:20:00,2025-02-12 23:00:00,1.0,1.7277821,4.0841584158415865,3.8760941831682993,2025-02-12 15:20:00+00:00,2025-02-12 23:00:00+00:00,0.03876094183168299,38.76094183168299,2025-02-12
HOOKUSDT,2025-02-12 15:40:00,2025-02-12 20:30:00,1.0,2.753142,6.644238856181657,6.431057022708164,2025-02-12 15:40:00+00:00,2025-02-12 20:30:00+00:00,0.06431057022708164,64.31057022708164,2025-02-12
FTTUSDT,2025-02-12 15:45:00,2025-02-13 00:40:00,1.0,1.8481436,2.318344484207237,2.1138101135833143,2025-02-12 15:45:00+00:00,2025-02-13 00:40:00+00:00,0.021138101135833143,21.138101135833143,2025-02-13
DIAUSDT,2025-02-12 15:50:00,2025-02-12 19:25:00,1.0,2.3159502,3.4907597535934296,3.283881724845994,2025-02-12 15:50:00+00:00,2025-02-12 19:25:00+00:00,0.03283881724845994,32.83881724845994,2025-02-12
GNOUSDT,2025-02-12 15:50:00,2025-02-12 20:15:00,1.0,2.3027089,4.511742892459828,4.3028239184178085,2025-02-12 15:50:00+00:00,2025-02-12 20:15:00+00:00,0.043028239184178085,43.028239184178084,2025-02-12
PERPUSDT,2025-02-12 15:55:00,2025-02-13 04:30:00,1.0,1.8387424,3.0289227966294803,2.8229679799590013,2025-02-12 15:55:00+00:00,2025-02-13 04:30:00+00:00,0.028229679799590013,28.229679799590013,2025-02-13
SUSHIUSDT,2025-02-12 16:00:00,2025-02-13 00:45:00,1.0,3.7150726,7.866043613707163,7.6504193925233555,2025-02-12 16:00:00+00:00,2025-02-13 00:45:00+00:00,0.07650419392523355,76.50419392523355,2025-02-13
PYTHUSDT,2025-02-12 16:00:00,2025-02-13 00:20:00,1.0,3.3392649,7.350565428109849,7.135971647819073,2025-02-12 16:00:00+00:00,2025-02-13 00:20:00+00:00,0.07135971647819073,71.35971647819073,2025-02-13
ALGOUSDT,2025-02-12 16:15:00,2025-02-13 03:15:00,1.0,2.1717653,4.147605977432152,3.939414913083272,2025-02-12 16:15:00+00:00,2025-02-13 03:15:00+00:00,0.039394149130832716,39.394149130832716,2025-02-13
MAGICUSDT,2025-02-13 17:45:00,2025-02-13 18:15:00,1.0,1.5754877,1.965923984272608,1.762094102228029,2025-02-13 17:45:00+00:00,2025-02-13 18:15:00+00:00,0.01762094102228029,17.62094102228029,2025-02-13
YFIUSDT,2025-02-14 12:40:00,2025-02-14 20:25:00,1.0,2.4930851,4.392845936617513,4.184164637590215,2025-02-14 12:40:00+00:00,2025-02-14 20:25:00+00:00,0.04184164637590215,41.84164637590215,2025-02-14
ENJUSDT,2025-02-14 13:55:00,2025-02-14 20:30:00,1.0,2.0508401,5.75035063113605,5.5389556802244,2025-02-14 13:55:00+00:00,2025-02-14 20:30:00+00:00,0.055389556802244,55.389556802244,2025-02-14
CHRUSDT,2025-02-14 14:20:00,2025-02-14 20:20:00,1.0,1.7826912,2.091664103352814,1.8875828668102117,2025-02-14 14:20:00+00:00,2025-02-14 20:20:00+00:00,0.018875828668102116,18.875828668102116,2025-02-14
GNOUSDT,2025-02-14 14:20:00,2025-02-14 20:30:00,1.0,1.9380671,2.5845686050931103,2.379502052451521,2025-02-14 14:20:00+00:00,2025-02-14 20:30:00+00:00,0.02379502052451521,23.79502052451521,2025-02-14
BNBUSDT,2025-02-15 06:30:00,2025-02-15 06:55:00,1.0,3.0327241,9.113253012048183,8.895135619277106,2025-02-15 06:30:00+00:00,2025-02-15 06:55:00+00:00,0.08895135619277106,88.95135619277106,2025-02-15
FLOKIUSDT,2025-02-15 22:15:00,2025-02-15 22:35:00,1.0,2.01989,2.897999543622121,2.6923064425344423,2025-02-15 22:15:00+00:00,2025-02-15 22:35:00+00:00,0.026923064425344423,26.92306442534442,2025-02-15
NEOUSDT,2025-02-16 05:45:00,2025-02-16 07:55:00,1.0,2.2133071,4.702750665483578,4.493449866903276,2025-02-16 05:45:00+00:00,2025-02-16 07:55:00+00:00,0.04493449866903276,44.93449866903276,2025-02-16
THETAUSDT,2025-02-17 00:00:00,2025-02-17 03:10:00,1.0,2.1264274,6.98853027473993,6.774660202720728,2025-02-17 00:00:00+00:00,2025-02-17 03:10:00+00:00,0.06774660202720728,67.74660202720727,2025-02-17
CRVUSDT,2025-02-17 08:50:00,2025-02-17 13:40:00,1.0,1.6412779,1.6417910447761208,1.4386091044776397,2025-02-17 08:50:00+00:00,2025-02-17 13:40:00+00:00,0.014386091044776396,14.386091044776396,2025-02-17
SHIBUSDT,2025-02-17 09:15:00,2025-02-17 15:55:00,1.0,1.5923709,0.7889546351084764,0.5874775147929112,2025-02-17 09:15:00+00:00,2025-02-17 15:55:00+00:00,0.005874775147929112,5.874775147929112,2025-02-17
DIAUSDT,2025-02-17 20:55:00,2025-02-17 23:25:00,1.0,1.8736324,2.022727272727262,1.8187838409090773,2025-02-17 20:55:00+00:00,2025-02-17 23:25:00+00:00,0.018187838409090773,18.187838409090773,2025-02-17
CRVUSDT,2025-02-18 18:50:00,2025-02-19 04:35:00,1.0,1.7303821,3.214596003475232,3.008270026064297,2025-02-18 18:50:00+00:00,2025-02-19 04:35:00+00:00,0.03008270026064297,30.08270026064297,2025-02-19
STORJUSDT,2025-02-18 19:45:00,2025-02-18 20:35:00,1.0,1.5292953,1.6097369454259922,1.406619081272087,2025-02-18 19:45:00+00:00,2025-02-18 20:35:00+00:00,0.014066190812720869,14.066190812720869,2025-02-18
PHBUSDT,2025-02-19 06:25:00,2025-02-19 09:55:00,1.0,1.9085721,3.2560434139121868,3.049634583127792,2025-02-19 06:25:00+00:00,2025-02-19 09:55:00+00:00,0.03049634583127792,30.496345831277917,2025-02-19
AXSUSDT,2025-02-19 06:35:00,2025-02-19 13:40:00,1.0,1.7584893,2.333065164923565,2.128501367658897,2025-02-19 06:35:00+00:00,2025-02-19 13:40:00+00:00,0.02128501367658897,21.28501367658897,2025-02-19
DOGEUSDT,2025-02-19 21:10:00,2025-02-19 22:40:00,1.0,1.9451574,4.4703595724003815,4.261523323615157,2025-02-19 21:10:00+00:00,2025-02-19 22:40:00+00:00,0.04261523323615157,42.615233236151575,2025-02-19
XRPUSDT,2025-02-20 13:15:00,2025-02-20 13:40:00,1.0,2.128739,3.4907597535934274,3.283881724845994,2025-02-20 13:15:00+00:00,2025-02-20 13:40:00+00:00,0.03283881724845994,32.83881724845994,2025-02-20
PEPEUSDT,2025-02-21 03:25:00,2025-02-21 11:55:00,1.0,1.7530262,1.9554956169925823,1.751686581254197,2025-02-21 03:25:00+00:00,2025-02-21 11:55:00+00:00,0.01751686581254197,17.516865812541973,2025-02-21
YGGUSDT,2025-02-22 00:15:00,2025-02-22 02:50:00,1.0,2.3018224,1.565762004175374,1.362732045929027,2025-02-22 00:15:00+00:00,2025-02-22 02:50:00+00:00,0.01362732045929027,13.62732045929027,2025-02-22
SHIBUSDT,2025-02-25 11:40:00,2025-02-25 14:55:00,1.0,1.9485989,-0.9592326139088756,-1.1572151079136783,2025-02-25 11:40:00+00:00,2025-02-25 14:55:00+00:00,-0.011572151079136783,-11.572151079136784,2025-02-25
MASKUSDT,2025-02-25 16:00:00,2025-02-25 18:15:00,1.0,1.779529,5.313005313005317,5.102484615384628,2025-02-25 16:00:00+00:00,2025-02-25 18:15:00+00:00,0.05102484615384628,51.02484615384628,2025-02-25
DYMUSDT,2025-02-25 16:20:00,2025-02-25 19:20:00,1.0,1.8691633,3.916449086161883,3.708720104438656,2025-02-25 16:20:00+00:00,2025-02-25 19:20:00+00:00,0.03708720104438656,37.08720104438656,2025-02-25
ZRXUSDT,2025-02-25 16:35:00,2025-02-25 19:25:00,1.0,1.9908999,-1.6374269005847897,-1.834053684210524,2025-02-25 16:35:00+00:00,2025-02-25 19:25:00+00:00,-0.01834053684210524,-18.34053684210524,2025-02-25
PERPUSDT,2025-02-25 20:25:00,2025-02-26 00:25:00,1.0,1.8554157,2.757619738751817,2.5522072568940457,2025-02-25 20:25:00+00:00,2025-02-26 00:25:00+00:00,0.025522072568940457,25.52207256894046,2025-02-26
DOTUSDT,2025-02-26 21:10:00,2025-02-26 23:55:00,1.0,1.6529611,2.434782608695641,2.230015478260872,2025-02-26 21:10:00+00:00,2025-02-26 23:55:00+00:00,0.02230015478260872,22.30015478260872,2025-02-26
BALUSDT,2025-02-27 05:40:00,2025-02-27 08:50:00,1.0,2.1302478,2.7112984018446458,2.5059785163393578,2025-02-27 05:40:00+00:00,2025-02-27 08:50:00+00:00,0.025059785163393578,25.059785163393578,2025-02-27
HOOKUSDT,2025-02-28 11:50:00,2025-02-28 20:55:00,1.0,4.7157774,7.326865172298419,7.112318768818993,2025-02-28 11:50:00+00:00,2025-02-28 20:55:00+00:00,0.07112318768818993,71.12318768818993,2025-02-28
WIFUSDT,2025-02-28 12:55:00,2025-02-28 20:10:00,1.0,1.6283053,3.1335149863760243,2.92735108991824,2025-02-28 12:55:00+00:00,2025-02-28 20:10:00+00:00,0.029273510899182398,29.273510899182398,2025-02-28
ICPUSDT,2025-02-28 13:05:00,2025-02-28 18:25:00,1.0,2.946905,7.63723150357996,7.422064677804308,2025-02-28 13:05:00+00:00,2025-02-28 18:25:00+00:00,0.07422064677804308,74.22064677804308,2025-02-28
FILUSDT,2025-02-28 13:05:00,2025-02-28 20:30:00,1.0,1.8994304,4.503464203233255,4.294561778290995,2025-02-28 13:05:00+00:00,2025-02-28 20:30:00+00:00,0.04294561778290995,42.94561778290995,2025-02-28
AUDIOUSDT,2025-02-28 13:10:00,2025-02-28 17:25:00,1.0,2.1883228,5.582524271844651,5.371464805825243,2025-02-28 13:10:00+00:00,2025-02-28 17:25:00+00:00,0.053714648058252434,53.714648058252436,2025-02-28
WLDUSDT,2025-02-28 13:15:00,2025-02-28 23:05:00,1.0,2.4143648,5.026455026455034,4.816507142857129,2025-02-28 13:15:00+00:00,2025-02-28 23:05:00+00:00,0.04816507142857129,48.165071428571295,2025-02-28
COMPUSDT,2025-02-28 13:20:00,2025-02-28 20:50:00,1.0,1.8125063,3.366058906030848,3.159430154277687,2025-02-28 13:20:00+00:00,2025-02-28 20:50:00+00:00,0.03159430154277687,31.59430154277687,2025-02-28
BONKUSDT,2025-03-01 15:25:00,2025-03-02 03:00:00,1.0,1.5508832,2.411619621814198,2.206898794190204,2025-03-01 15:25:00+00:00,2025-03-02 03:00:00+00:00,0.02206898794190204,22.06898794190204,2025-03-02
COTIUSDT,2025-03-01 19:30:00,2025-03-02 00:55:00,1.0,2.0723226,5.353319057815838,5.142717773019268,2025-03-01 19:30:00+00:00,2025-03-02 00:55:00+00:00,0.05142717773019268,51.42717773019268,2025-03-02
MKRUSDT,2025-03-02 13:25:00,2025-03-02 14:50:00,1.0,4.50468,9.270998415213946,9.05256568938193,2025-03-02 13:25:00+00:00,2025-03-02 14:50:00+00:00,0.0905256568938193,90.5256568938193,2025-03-02
ALGOUSDT,2025-03-02 15:30:00,2025-03-02 20:05:00,1.0,4.1706157,7.628398791540785,7.413249622356477,2025-03-02 15:30:00+00:00,2025-03-02 20:05:00+00:00,0.07413249622356477,74.13249622356477,2025-03-02
FILUSDT,2025-03-02 15:35:00,2025-03-02 23:25:00,1.0,3.0779526,5.117790414297308,4.907659951259147,2025-03-02 15:35:00+00:00,2025-03-02 23:25:00+00:00,0.04907659951259147,49.07659951259147,2025-03-02
QTUMUSDT,2025-03-02 15:40:00,2025-03-03 00:05:00,1.0,4.500842,8.924652523774695,8.706912143379686,2025-03-02 15:40:00+00:00,2025-03-03 00:05:00+00:00,0.08706912143379686,87.06912143379685,2025-03-03
SNXUSDT,2025-03-02 15:40:00,2025-03-03 00:20:00,1.0,3.7512527,6.315956902943748,6.103431305094786,2025-03-02 15:40:00+00:00,2025-03-03 00:20:00+00:00,0.061034313050947864,61.034313050947866,2025-03-03
DIAUSDT,2025-03-02 15:40:00,2025-03-03 00:20:00,1.0,3.759977,6.300484652665592,6.087989983844921,2025-03-02 15:40:00+00:00,2025-03-03 00:20:00+00:00,0.060879899838449214,60.87989983844921,2025-03-03
SFPUSDT,2025-03-02 15:45:00,2025-03-02 19:20:00,1.0,4.2392826,6.617150573936531,6.40402288993922,2025-03-02 15:45:00+00:00,2025-03-02 19:20:00+00:00,0.0640402288993922,64.0402288993922,2025-03-02
BNBUSDT,2025-03-02 15:45:00,2025-03-02 19:35:00,1.0,3.5307124,6.627767803710347,6.414618895870738,2025-03-02 15:45:00+00:00,2025-03-02 19:35:00+00:00,0.06414618895870738,64.14618895870738,2025-03-02
